Sl_No,Restaurant,Address,GSTIN,Detected_Cuisines,Swiggy_Food_ID,Swiggy_Dineout_ID,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score
621,IFAB Chaat Box Llp,"279, TTK ROAD,, Alwarpet,Chennai-600018, Mob:9841539243.",33AAHFI4821L1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,Hungry Panda,"No:58,Sterlimg Road,, Nungambakkam,Chennai-600034., Mob:8072151305.",33AAKFH8990C1Z7,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,Hungry Hunter,"2/49 Srm Karampakkam,, Porur,, Chennai-600056, Mob:9087890232",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Hundred Sons ( C ),"2nd floor, 6-105,Harrington Road Chetpet,, Chennai, Tamil Nadu, 600031, Mob:97908 56310",33AAHFH6882J1Z0,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,Hundred Sons,"2nd floor, 6-105,Harrington Road Chetpet,, Chennai, Tamil Nadu, 600031, mob:97908 56310",33AAHFH6882J1Z0,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,House of Games,"40/6, House of Games, Landons Road,, Kilpauk,, chennai - 600010, monb no : 7358530034",33AAJFF5932D2ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Charison Food Industries Private Limited,"Ground Floor, 15, Thiru Vi Ka Nagar,, 3rd Cross Street,, Thundalam,, Chennai - 600 077., Mob: 9710560000.",33AAICC1541P2ZJ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,ITTAMOZHI ENTERPRISES,"No.8, G.S.T Main Road,, Pallavaram Bus Stand,, Pallavaram, Chennai - 600043, Mob-95001 40221",33AVYPN6283H1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Cavinkare Private Limited ( Jango'z ),"No:5th,#12,Cenotaph Road,, Teynampet,Chennai-600018., Mob:8667815065.",33AAACB3754B4Z8,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Cheers Retail Private Limited,"38/1, Cooperative Colony,, Alwarpet,, Chennai, Tamil Nadu, 600018, Ph: 90956 63000",33AAJCC3400G1Z8,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,IYARKAI SUPER MARKET,"No.44,45,46,47,, Sree Rajarajeswari Nagar,, Madanandapuram,, Chennai - 600 125., Mob: 8925741976",33ACGPY7834E2ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Cassandra Hospitality (OPC) Private Limited,"No 100 A Poonamallee High Road, Maduravoyal, Chennai 600 095, Mob No .9677102158, Account-99626 71777",33AAHCC6170H1ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,John Bosco Recreation Club,"No:73,AG Block 4th Avenue,, 7th Main Road,Shanthi Colony,, Anna Nagar,Chennai-600040., PH:8939802977",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,JMRR Hospitality Solutions,"No:3,E Road,Thiruvalluvar Road,, Koyambedu,Chennai-600107., Mob:9840969504.",33AARFJ0092Q1ZS,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,J&L ENTERPRISE,"1ST FLOOR, NO.32 /300, J AND L, ENTERPRISE, S.R.P. COLONY 15TH STREET,, S.R.P.COLONY, PERAVALLUR, Chennai,600082, Mob-97894 85188",33EYHPS2038M1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Jk Foods,"118-1/B, Madh Nagar Main Road,, Madhanandapuram , Mugalivakkam,, Chennai-600125, Ph:8939725842",33AOUPL1001N1ZW,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,JK Enterprises (Nungambakkam),"22/41, 22/41,, Melpadi Muthu Street,, Dhropathy Amman Temple,, Nungambakkam, Chennai,, Tamil Nadu, 600034, Mob: - 6380789216",33AAVFJ9195J1ZG,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,JK Enterprises,"No:21/10,1st Floor,, Singaram Street,, T Nagar,, Chennai - 600017., Landline -  044- 4202 5934, Mob: 9360129377 / 9360129376",33AAKFJ8943K1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,JK CHEESE N MORE,"G1, Apex Plaza,, Nungambakkam High Road,, Chennai 600 034., Mob: 9360129373",33AIHPN9167G3ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,Jk Baking Essentials,"Old No:19, New No:30, 1st Main Road,, Gandhi Nagar, Adyar, Chennai-600020",33JFSPK2835H2Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Cassandra Hospitality (Opc) Private Limited(V),"26 MRM Complex II Block First Floor, PH Road Velappanchavadi, Vellapanchavadi, Chennai-600077, Mob:9962671777,9962076600",33AAHCC6170H1ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,Jency Super Market,"No:601, Pace Prana Apartment,, Paid Kuppam Main Road,, Chennai-600040, Mob:9840352250",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,JDS Enterprises,"44, Rangarajapuram Main Road, Kodambakkam, Chennai - 600 024",33ACPPJ4124M1ZG,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,JAZZ DATES AND NUTS,"No:58/48,Orandiamman Koil Street,, Velachery,Chennai-600042., Mob:9597279944",33AKMPK0109L1ZA,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,Jaya Pandi Store,"27/ O Block Agathiyam Nagar,, Villivakkam,, Chennai-600049, Mob:9543156828",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Jayam Enterprices ( AL ),"No:60,C.P.Ramaswamy Road,, Abhiramapuram,Chennai-600018., Phone: 044-42107145",33AAOFJ1154A1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,Jayalakshmi Stores,"3/215 , Manapakkam Main Road,, Manapakkam,, Chennai-600125, Ph:9884213524",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Jayaa Kennethh,"No 221 &222, 7 th Cross Street,, 2nd main road,, TVS Nagar, Korattur ,, Chennai- 600076, Mob: 98416 45822",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,JASON TRADERS,"FLAT NO.2B, NO.30, RAM BRINDAVAN, DEVARAJ AVENUE, 2nd STREET, Okkiyam, Thuraipakkam, Chennai,-600097, Mob-9894354461",33ARLPV3728J1ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,Janapriya,"No:583,Panayathamman Kovil Trunk Road,, Poonamallee,Chennai-600056., Mob:9092877012.",33CRXPS9966F1ZP,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,Janakalyan Traders,"Old No:257, New No:146,, Thambu Chetty Street, Mannady, Chennai-600033, Mob:7358480399",33AAEFJ1329D1ZY,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,Jaisha Enterprises,"New No 80 Old No 24, Parthasarathy Pettai Street, Teynampet, Chennai 600 018., Mob 94458 25828",33AJIPB9860A1ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,Jai Jai Marketing,"No.55/28, Kannagi Street,, Choolaomedu,Chennai-600094, Mob-99622 99901",33AAEFJ5859Q1ZO,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,Jagvir Distributors,"No 19/8a Reddy Street, Rajiv Gandhi Nagar,, Villivakkam, Chennai 600 049, Mob: 089391 75717",33BFLPJ9633K1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,Jadan John Confectionary Private Ltd,"# 24/47,Ground Floor,, Apartment B, Dr.Radhakrishnan Nagar Main Road,, Thiruvanmiyur, Chennai -600 041.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,Iyarkai Thozhan,"15A, Ground Floor,, West Jones Road,, Saidapet,, Chennai 600 015., Mob: 99406 50474",33ACHPI7281G3ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Cheers Chocolates,"Sai Nilayam 7 West Club Road, Shenoy Nagar  Chennai  600030, Mob No: 9176465252, Cheerschocolates7@gmail.Com",33CTHPK6049K1ZE,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Cheerystars Baking Company,"No 42, Ground Floor, Flower Garden, Pattinathamman Kovil Street, Periya Pilleri, Chennai - 603103, Chengalpattu, Mob : 9632710517",33AOOPH5562C2Z2,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Good&Good,"Plot No 17, F-1, Arulmegu  Baban Baba Nagar, Royal Avenue, Chennai-600097, Mob:9094032826",33CNLPB0275J1Z5,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,HALEEM STORES,"1, Anna Pillai Street, Kothwalchavadi,, Chennai - 600 001., Mob: 9962581059",33AAFPF1610E1ZM,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,HAFA FROZEN FOODS INTERNATIONAL PRIVATE LIMITED,"NO 1/2609 T H Road, Gandhi Nagar West, Redhills Chennai 600 052",33AAECH1647M1ZI,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,CHERUZZI,"Floor No 1 , G Block, 10 Th Main Road, 1st Stree,, Anna Nagar, Chennai, Chennai 600040, Mob-98843 94912",33AATFC7759F1Z0,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,HABEEBEE FOODS BEVERAGES PRIVATE LTD,"No,14B Jaganahan road, Nungabakkam chennai:600034, Mob-97102 37293",33AACCH0790D1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,Gvr Foods Private Limited ( M),"No 182 and 183, Anna Salai, Chennai, Tamil Nadu, 600002, Ph: 73050 94945",33AAJCG8081H2ZE,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,Gvr Foods Private Limited,"House No-3,2/216,, 2nd Avenue Vettuvankeni, Injambakkam,, Chengalpattu, Chennai, 9840508844",33AAJCG8081H1ZF,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,Gusto Italia Private Limited,"34/1A New No 3/167A, Ashtalakshmi Nagar,, Chennai, Kancheepuram, Tamil Nadu, 600125, 9840744806",33AAJCG4415B1Z5,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Gurudev Pharmacy,"31/60, Reddy Street Villivakkam, Chennai - 600049",33AGYPB9988N1Z7,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Gunsam Foods Pvt Ltd,"No:5,Varasharaja Puram,1st Street,, Pallikaranai,Chennai-600100.",33AABCG8148F2ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,GUGA VEL EXIM,"GF7, Jemi Nest Apartment 1st Block,, Venugopal Street, Mugappair East,, Chennai-600037, Mob-9500037247",33AGLPG4277A2ZP,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Chettante Kada,"No:226/9B,MGR Road,, Kandhanchavadi,Perungudi,, Chennai-600096., Mob:9947177840.",33AAVFC8038R1ZJ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Chikin's,"Old No. 6/93, New No.5,, Govindasawy Nagar,, Kandachavadi, Chennai- 600096, Mob- 87452 55001",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Choalai Fresh,"121, Nolambur 4th, Main Road,, Mogappair West,, Chennai - 600 037., Mob: 9944004222",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Grocery Hut Super Market,"No 115,Ground Floor, Thangal Street, Virugambakkam,, Chennai-600092, Phone:6382822490 , 8056087327",33BKQPM5090K1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Chutney Life,"No:Ac 52,4th Street,, Anna Nagar,Chennai-600040.",33CPQPS3050F1ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Ciacco Concepts Private Limited,"No 21/22, Alandur Road, Arulayiammanpet,, 2nd Street,Guindy, Chennai 600032, Mob-99446 61987",33AAMCC1288P1Z4,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Cinepolis India Private Limited,"BSR Mall, No:1/609,Old Mahabalipuram Road,, Thorapakkaam,Chennai-600097., Mob:8826454477.",33AADCC2076J1ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Cita Foods Pvt Ltd,"4 Sree Krishna Enclave, Water Land Drive Kottivakkam, Chennai 600 041",33AABCC2003M1Z6,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,City Recreation Centre,"New No 80, 2nd and 3rd Floor, Prema Enclave, New Avadi Road, Kilpauk, Chennai-600010, Mob:9841827385",33AADAC7259D1ZZ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,CKR Retail Private Limited,"No. 12, Cavinville, Cenotaph Road,, Teynampet, Chennai - 600018, Ph: 9790983581",33AAKCC5332L3ZJ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,C KS Foods Private Limited,"No:12,Poonamallee High Road,, Ekkaduthangal,, Chennai-600032., ( Delivery at Alapakkam)",33AAACK3708Q2ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,Graced Retails (S),"No:6/7,High Street,, Hiranandani Parks,, Senthamangalam,, Singaperumalkoil,Chennai-603204., 95661 47062",33AAAPE6556F1Z3,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,Grace Cakes & Bakes,"No.21/3, Puliyambedu Salai,, Noombal Puliyambedu, Chennai, Ph; 9095234312",33AEKPR9157B1ZD,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,Gourmet Popcornica LLP,"No.3rd and 4th Floor, No 38,, GD Arcade, Karpagambal Nagar Street,, Mylapore, Chennai - 600004, Mob 8754545944",33AANFG4672P1ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Gourmet Goodies,"( Sports ), Ramachandra , Porur, Chennai - 600 116, Cell No: 78679 19007",33APJPK4052Q1ZJ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Classical Recreation Club,"No.2/222 Vettuvankeni,East Coast Road,, Chennai-600115, Mob- 9080047662 MD, 7010147066",33AADAC2690N1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Hakico Foods Private Limited,"123,1A1, Medavakkam main road, Mambakkam, Chennai -127, Ph: 90925 77225",33AADCH9461Q1ZZ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,HALT,"No:P-37,6th Avenue,, Anna Nagar,Chennai-600040., Mob:8189958312",33AAOFH1999K1ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Cheese and Groceries,"No:34,Sait Colony,1st Street,, Egmore,, Chennai-600008., Mob:9941125582.",33GGXPK9185F1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,HANEEFA SUPER MARKET,"103, Trunk Road,, Poonamallee,, Chennai - 600 056., Mob: 9566223316",33AACFH4616D1ZY,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,CHEESE N FREEZE,"No.21,19th Street,, Vishwanathapuram,, Nanganallur,, Chennai-600 061, Mob- 9884397028, 7667722224",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Chef Arkey,"Flat No.A, Plot No.1016, HIG Type,, 5th Street, Moggapair Eri Scheme,, Chennai, Tamil Nadu, 600037, Mob:9095663000",33ADMPE2834K1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,CHENNAI BEST RECREATION CLUB,"39, Bazullah Road, T Nagar, Chennai,, Chennai, Tamil Nadu, 600017, Mob:63690 05457",33AAFAC5730P1ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Chennai Classic Cakes,"Sri Kumaran Complex, G1,Papermills Road,, Perambur,Chennai-600011., Mob:9176660445",33AAPFC7011E1ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Chennai Cultural Center,"No:159,Peters Road,, Gopalapuram,, Chennai-600086., Mob:9176773097.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Chennai Food Company,"No.5, VMR Squares, MMRD Scheme Road,, 200 Feet Road, Radial Road,, Thuraipakkam Chennai-600097, Mob-",33AARFC9783F1ZY,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Chennai Food Factory,"# 22/1, Sowrashtra Nagar 8th Street, Choolaimedu, Chennai - 600 094, Tel: 044  43576554",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Chennai Foods,"No:24/2,Secound Avenue,, Anna Nagar West,Chennai-600040., No:044-26162133",33AACFC6469R1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Chennai Foods  (T),"Shed No. 72,, Sidco Industrial Estate,, Thirumazhisai, Chennai-600 124, Mob No: 9382073555",33AAAFC2359N1ZG,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Chennai Fresh Super Market,"No. 15, Parasakthi Nagar,, Koladi Village,, Thiruverkadu Main Road,, Thiruverkadu ,, Chennai - 600 077., Mob: 8838712593.",33AWIPD9957F1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,Horizons Recreationl Club,"NO.6/1, 6th Block, Bus Stand Road,, Mugappair West, Chennai, Chennai,, Tamil Nadu, 600037, Mob:9840528385",33AAEAH3708F1Z3,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,Horecah,"594, Anna Salai,, Teynampet, Chennai,, Tamil Nadu, 600018, Ph:98407 54810",33AARFH0164K1Z9,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,Honey Dew,"M A R Tower,No:1/71,, Poonamallee High Road,, Vanagaram,Chennai-600095., Mob:9677200666.",33AAHFH4890G1ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,H Needs,"No:4/31 To 34,, Sunrise Avenue Main Road,, Neelangarai,, Chennai - 600115, Contact No : 7708840444",33ACXPT1672L3ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,H&K Cuisines Pvt Ltd,"No:51/3A,South Reddy Street,, Ambattur Industrial Area,, Athipattu,Chennai-600058., Mob:9962999621",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,Heydudes Llp,"Door No. 100a, Ground Floor, Butt Road, Chennai, Chengalpattu-600016, MOB N0 - 8148706004",33AAOFH0400K1ZP,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Helios Event Productions,"No 28, Judge Jambulingam Road,, Mylapore,, Chennai - 600 004., Mob: 9840744278",33AWKPB4668D1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Chennai Fresh Traders,"Plot No. 31, Ram Nagar,, S S Puram,, Avadi Main Road,, Thiruverkadu,, Chennai - 600077., PH: 89254 28444",33AUOPJ0784A1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Chennai Traders,"No:35,Venkateswara Colony,, 3rd Cross Street,Nehru Nagar Indusrial,, Kottivakkam,Chennai-600041., Mob:9381031194 / 7305231194.",33AIEPM6842N3ZU,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,Harsha Enterprises,"New No 11 Old No. 5A, Verghese Avenue, Ashok Nagar, Chennai 600 083, Mob 99402 69100, Name Ragupathy, ( Near JRK School)",33AJJPD1215A1Z8,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Cherry Gourmet,"No:4/18,Casurino Drive,, Neelankarai,Chennai-600115., Mob:8012026992.",33AAOFC7882J1ZW,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,"HAPPY CLUB_x000D_
_x000D_","28, Vellalar Street,, V G Panneer Nagar,, Mogappair West,, Chennai 600 037., Mob: 7305246899",33AACAH3530P1ZO,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,HAPAG-LLOYD TECHNOLOGY CENTER Pvt Ltd,"Unit No. 1201-1204, 12th Floor,Tower B,, World Trade Center - IT/ITES SEZ,, 5/142, Rajiv Gandhi Salai(OMR), Perungudi,, Chennai600096, Mob:9600163325",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,Hapag-Lloyd Technology Center Private Limited (SEZ),"12th Floor of Tower B, Unit No. 1201,, 1202, 1203 and 1204,, World Trade Center Chennai-IT/ITES SEZ,, Perungudi Real Estates Private Limited,, 5/142, Rajiv Gandhi Salai,OMR, Perungudi,, Chennai - 600 096., Mob: 9600163325",33AAGCH7576K2Z3,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Hapag Lloyd Global Services Private Limited,"7th Floor, Plot no. 40, SP Infocity,, Block A, DR. MGR Road,, Kandanchavadi, Perungudi,, Chennai 600096., Mob: 73582 51222",33AACCC1314L1Z3,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,Joy Supermarket,"No:22 & 23,Ramachandra Nagar,, Iyyapanthangal,Chennai-600056., Mob:9941411935",33AALFJ6050E1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,J.P. Raja Stores,"No. 151/2C ,Camp Road, Selaiyur,, Chennai-600 073, Phone: 2229 2365",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Cartwheel Hospitality Services Private Limited,"No:7,Works Road,Shankar Nagar,, Chromepet,Chennai-600044., Phone:044-66886688.",33AAICC6085C1ZU,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Larsen & Toubro Limited,"Mount Poonamallee Road, Manapakkam P B No 979, Chennai 600 089, Tel 2252 6031, Mob 94443 98950, 9444398950, Parthasarathy",33AAACL0140P7ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Lanson Ventures,"No 56 Sembium Road, Kathirvedu, Chennai 600 066, Mob 8939848100",33AACPL0314N2Z0,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Cake House (N),"3A,Mgr Salai,, Nungambakkam,, Chennai-600034., Mob-99402 14899",33CTCPA4223Q1ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
